Cyclopterus lumpus;54211;90;97;1
Eumicrotremus derjugini;71316;25;28;1
Cycloteuthis sirventi;33333;1;3;1
Cyclura pinguis;708123;2;2;1
Neocyema erythrosoma;750562;3;3;1
Cylichnium africanum;665573;0;2;0
Roxania utriculus;599293;9;12;1
Scaphander lignarius;164988;25;33;3
Scaphander nobilis;999415;2;4;1
Scaphander punctostriatus;599310;14;17;1
Cylicospirura petrowi;650515;1;1;1
Cylindrodesmus hirsutus;714157;9;11;0
Eutrichodesmus communicans;1021586;3;3;0
Prosopodesmus jacobsoni;714159;1;2;0
Cylindrotoma distinctissima;266356;85;92;3
Cylindrotoma distinctissima americana;392174;17;20;2
Cylindrotoma japonica;984252;7;7;1
Cylindrotoma nigriventris;447226;5;5;2
Diogma caudata;447244;2;3;1
Diogma glabrata;451222;23;24;3
Phalacrocera replicata;178002;16;19;1
Triogma trisulcata;456941;2;3;1
Cylisticus convexus;376092;16;16;1
Cylisticus esterelanus;1056655;1;1;0
Cylisticus vandeli;1056628;5;5;2
Cymbaeremaeus cymba;166224;39;48;4
Scapheremaeus palustris;216796;2;4;1
Cymbasoma reticulatum;935198;2;2;1
Monstrilla rigida;448329;0;1;0
Monstrilla filogranarum;708631;0;1;0
Monstrilla grandis;803872;5;5;2
Monstrilla helgolandica;448324;8;10;1
Cymbula safiana;25164;69;69;2
Cymbula nigra;354577;1;1;1
Patella aspera;106773;25;35;3
Patella caerulea;25161;30;187;1
Patella candei;25155;211;230;2
Patella depressa;25159;80;101;1
Patella ferruginea;25156;134;137;1
Patella pellucida;25157;7;7;1
Ansates pellucida;673968;6;8;1
Patella piperata;968383;3;3;0
Patella rustica;25154;199;206;5
Patella tenuis;968381;2;2;0
Patella ulyssiponensis;25160;162;270;3
Patella vulgata;25158;65;110;3
Cymodema tabida;1080860;1;1;1
Cymus aurescens;380453;24;36;1
Cymus claviculus;380458;11;19;1
Cymus glandicolor;380457;35;52;1
Cymus melanocephalus;380456;20;36;1
Cymonomus granulatus;89824;6;16;1
Poratia digitata;1021613;1;2;0
Symphurus nigrescens;78485;9;14;1
Symphurus reticulatus;253450;0;1;0
Cyphoderus albinus;701029;7;7;1
Cyphoderus bidenticulatus;402509;0;1;0
Cyphopterum retusum;486006;0;1;0
Metcalfa pruinosa;461055;1809;2038;5
Siphanta acuta;247931;135;141;1
Cyphosaccus norvegicus;735014;1;1;0
Cyprideis torosa;880177;1;1;0
Cytherissa lacustris;503251;0;5;0
Cyprois marginata;480909;2;2;1
Notodromas monacha;18915;15;18;2
Habronema majus;896673;2;2;1
Habronema microstoma;200086;2;2;1
Habronema muscae;200085;3;5;2
Pseudocraspedosoma brentanum;710690;1;1;1
Pseudocraspedosoma grypischium;279561;8;11;1
Cyrnus cintranus;137593;0;3;0
Cyrnus crenaticornis;137594;4;14;1
Cyrnus fennicus;137595;10;23;2
Cyrnus flavidus;137596;17;24;2
Cyrnus insolutus;137598;12;14;1
Cyrnus monserrati;137601;0;2;0
Cyrnus trimaculatus;106684;39;54;3
Holocentropus dubius;137608;16;38;1
Holocentropus insignis;137610;13;16;1
Holocentropus picicornis;137612;20;30;2
Holocentropus stagnalis;137616;11;14;1
Holocentropus varangensis;137617;0;1;0
Neureclipsis bimaculata;107313;45;53;1
Philopotamus variegatus;126502;22;29;6
Plectrocnemia appennina;137723;0;3;0
Plectrocnemia brevis;137732;9;15;2
Plectrocnemia conjuncta;137736;3;11;2
Plectrocnemia conspersa;137737;83;123;1
Plectrocnemia geniculata;107676;20;36;6
Plectrocnemia laetabilis;137763;10;11;2
Plectrocnemia scruposa;137787;2;7;1
Polycentropus corniger;137827;7;9;1
Polycentropus excisus;137846;41;42;2
Polycentropus flavomaculatus;137849;140;172;2
Polycentropus irroratus;137885;36;49;1
Polycentropus flavostictus;137852;1;3;1
Polycentropus ierapetra;137873;1;2;1
Polycentropus intricatus;137884;7;7;1
Polycentropus kingi;137891;17;19;3
Polycentropus morettii;107678;3;4;1
Polycentropus mortoni;137908;1;2;1
Polycentropus pirisinui;137923;1;1;1
Polycentropus rickeri;137931;3;12;2
Polycentropus schmidi;137936;3;4;1
Polycentropus telifer;137945;3;7;1
Veigaia cerva;754148;1;3;0
Veigaia kochi;754147;33;48;3
Veigaia nemorensis;645567;53;73;2
Veigaia transisalae;754158;2;9;0
Hiatella arctica;81256;9;216;3
Hiatella pholadis;593421;0;11;0
Hiatella solida;194439;0;4;0
Panomya norvegica;992075;0;3;0
Dendroseius reticulatus;645623;1;1;0
Rhodacarellus silesiacus;645608;14;15;6
Rhodacarus coronatus;645619;6;7;0
Cyrtonia tuba;671141;1;1;1
Epiphanes clavulata;284189;1;5;0
Epiphanes macroura;738300;0;7;0
Mesopsocus fuscifrons;1155177;2;2;1
Mesopsocus helveticus;596436;17;19;1
Mesopsocus laticeps;596437;31;31;2
Mesopsocus unipunctatus;596435;136;154;6
Cyrtoxipha columbiana;266829;10;10;2
Natula averni;766699;12;12;2
Nemobius interstitialis;1045426;5;6;0
Nemobius sylvestris;261079;32;34;3
Pteronemobius heydenii;471444;11;18;2
Pteronemobius lineolatus;1050561;6;7;1
Stenonemobius bicolor;331368;1;1;1
Trigonidium cicindeloides;471454;29;31;2
Cystisoma pellucida;153424;1;2;1
Protostrongylus rufescens;708254;2;2;1
Cystophora cristata;28489;8;10;1
Erignathus barbatus;12545;6;8;1
Halichoerus grypus;12552;52;55;1
Monachus monachus;28490;1;1;1
Pagophilus groenlandicus;68865;66;69;1
Phoca vitulina;16605;34;43;1
Pusa caspica;302614;3;3;1
Pusa hispida;68860;10;15;1
Cytheromorpha fuscata;746871;0;1;0
Semicytherura sella;480902;0;1;0
Cyttopsis rosea;71725;37;40;4
Cyzicus bucheti;1004340;2;2;1
Cyzicus tetracerus;302787;6;6;3
Gordionus alpestris;966321;2;2;1
Gordionus wolterstorffii;966322;1;8;1
Diplodontus scapularis;675668;3;6;0
Euthyas truncata;675659;2;10;1
Hydryphantes crassipalpis;674906;2;6;1
Hydryphantes dispar;674817;8;9;1
Hydryphantes hellichi;1077499;3;3;1
Hydryphantes octoporus;753063;3;3;1
Hydryphantes parmulatus;804683;4;4;1
Hydryphantes ruber;674829;21;23;4
Hydryphantes tenuipalpis;674921;10;14;2
Panisellus thienemanni;674914;5;5;1
Panisopsis curvifrons;915040;4;4;1
Panisus michaeli;915034;20;20;1
Panisus torrenticolus;918445;2;2;1
Parathyas barbigera;674831;6;8;3
Parathyas colligera;765007;2;3;1
Parathyas dirempta;674828;6;7;1
Parathyas pachystoma;674827;8;16;2
Parathyas palustris;701394;21;21;5
Partnunia angusta;915018;12;12;1
Partnunia naprintua;1131650;1;1;1
Partnunia steinmanni;754594;6;7;4
Protzia cabardinica;1127570;1;1;1
Protzia distincta;915006;11;11;2
Protzia eximia;674909;16;16;2
Protzia halberti;1127567;7;7;1
Protzia invalvaris;915036;13;19;4
Protzia octopora;1131651;1;1;1
Protzia pachygnata;915013;1;1;0
Protzia rotunda;1127569;3;3;1
Protzia rugosa;1127568;9;9;2
Tartarothyas romanica;674916;1;1;1
Thyopsis cancellata;765016;3;7;1
Trichothyas jadrankae;1131649;1;1;1
Trichothyas petrophila;1138381;1;1;1
Wandesia thori;915035;1;1;1
Zschokkea oblonga;915019;2;3;2
Dactylocalyx pumiceus;245653;1;2;0
Dactylogyrus lamellatus;898985;1;2;1
Dactylopius austrinus;409281;1;12;0
Dactylopius coccus;715524;69;80;1
Dactylopodola baltica;968012;1;3;1
Dactylopodola mesotyphle;968010;1;3;1
Dactylopodola typhle;968011;1;3;1
Dactylopterus volitans;86786;93;111;2
Dalatias licha;12716;58;88;1
Squaliolus laticaudus;179867;1;8;0
Hydroschendyla submarina;237304;3;4;1
Schendyla armata;998452;3;3;1
Schendyla carniolensis;723336;1;1;1
Schendyla nemorensis;376057;107;129;3
Schendyla tyrolensis;376056;10;10;3
Fosseremus laciniatus;762665;3;3;1
Foxtonia barbatula;651117;3;3;1
Spinocalanus abyssalis;8203;15;29;4
Spinocalanus brevicaudatus;890630;0;1;0
Spinocalanus longicornis;263613;91;95;1
Spinocalanus magnus;957417;2;3;1
Dampfiella ambigua;1133309;1;1;1
Leptocaris brevicornis;935036;1;1;1
Darwinula stevensoni;15558;7;48;2
Microdarwinula zimmeri;31977;0;1;0
Penthesilenula brasiliensis;675581;0;24;0
Vestalenula brasiliensis;106985;0;1;0
Dascillus cervinus;167235;32;49;2
Dasumia canestrinii;496208;4;4;2
Dasumia taeniifera;819372;0;2;0
Dysdera adriatica;201785;12;15;3
Dysdera alegranzaensis;32754;35;47;8
Dysdera ambulotenta;32748;0;4;0
Dysdera andamanae;201784;1;4;0
Dysdera aneris;671540;12;14;1
Dysdera arabisenen;32738;6;10;1
Dysdera bandamae;32741;12;16;1
Dysdera breviseta;154598;24;25;1
Dysdera brevispina;32724;4;6;1
Dysdera calderensis;32728;21;30;4
Dysdera chioensis;32744;0;6;0
Dysdera coiffaiti;32758;72;78;8
Dysdera corfuensis;397588;0;1;0
Dysdera cribellata;781445;6;6;0
Dysdera crocata;9404;57;73;5
Dysdera curviseta;781446;4;5;0
Dysdera diversa;821051;2;2;1
Dysdera edumifera;201783;0;1;0
Dysdera enghoffi;32751;2;6;1
Dysdera erythrina;32757;18;35;7
Dysdera esquiveli;32734;5;7;0
Dysdera falciformis;809417;1;1;0
Dysdera fuscipes;201779;2;2;1
Dysdera gamarrae;809425;3;3;0
Dysdera gibbifera;32747;3;7;1
Dysdera gollumi;32735;2;6;1
Dysdera gomerensis;666165;33;40;3
Dysdera guayota;32743;7;9;1
Dysdera hernandezi;201781;3;3;1
Dysdera hirguan;781447;3;3;0
Dysdera hungarica;163934;54;69;9
Dysdera iguanensis;32745;6;11;1
Dysdera inermis;103523;1;3;0
Dysdera insulana;32725;6;12;1
Dysdera labradaensis;32749;0;4;0
Dysdera lancerotensis;32766;35;49;6
Dysdera lantosquensis;821096;2;3;1
Dysdera lata;766285;3;4;0
Dysdera levipes;32736;11;16;2
Dysdera liostetha;370296;20;24;2
Dysdera longa;32756;2;6;1
Dysdera longirostris;256989;5;16;2
Dysdera lusitanica;302816;1;1;1
Dysdera macra;32732;77;81;1
Dysdera madai;201777;6;6;1
Dysdera mahan;781448;1;2;0
Dysdera microdonta;655920;7;9;3
Dysdera minutissima;781451;1;1;0
Dysdera montanetensis;32746;1;3;1
Dysdera moravica;650786;14;16;4
Dysdera mucronata;201776;0;1;0
Dysdera nesiotes;32753;33;46;3
Dysdera ninnii;201775;12;18;3
Dysdera orahan;32726;3;5;1
Dysdera osellai;821123;1;1;0
Dysdera paucispinosa;32729;1;5;1
Dysdera portisancti;821132;7;7;1
Dysdera pr. breviseta;781733;0;1;0
Dysdera pristiphora;821138;3;3;1
Dysdera ramblae;32727;3;7;1
Dysdera ratonensis;32730;14;18;2
Dysdera rugichelis;32750;0;6;1
Dysdera sanborondon;32755;3;5;2
Dysdera scabricula;201774;1;1;0
Dysdera shardana;302813;9;9;2
Dysdera sibyllina;201773;1;3;0
Dysdera silvatica;201780;15;24;3
Dysdera simbeque;781449;3;3;0
Dysdera spinidorsa;154599;5;11;1
Dysdera tilosensis;32740;2;6;1
Dysdera unguimmanis;32742;4;8;2
Dysdera valentina;302814;1;1;1
Dysdera verneaui;32731;139;148;11
Dysdera yguanirae;32739;2;4;1
Dysderocrates egregius;666205;1;2;1
Dysderocrates silvestris;32767;0;1;0
Folkia haasi;350343;0;2;0
Folkia inermis;822945;1;2;1
Folkia pauciaculeata;822948;1;2;1
Harpactea alexandrae;286953;0;11;0
Harpactea babori;286940;1;27;0
Harpactea bulgarica;286985;2;8;1
Harpactea cecconii;824357;0;1;1
Harpactea damini;998391;2;4;1
Harpactea deltshevi;824372;0;2;0
Harpactea fageli;666206;4;5;1
Harpactea grisea;824388;0;2;0
Harpactea hombergi;32770;9;29;0
Harpactea lepida;361476;8;15;1
Harpactea mateparlovi;998392;0;3;0
Harpactea mentor;295771;0;5;0
Harpactea rubicunda;286978;14;29;1
Harpactea rucnerorum;824457;0;1;0
Harpactea saeva;295770;0;5;0
Harpactea samuili;320494;1;2;1
Harpactea srednagora;295769;0;6;0
Harpactocrates apennicola;666207;5;6;3
Harpactocrates cazorlensis;682997;3;4;2
Harpactocrates drassoides;473699;8;8;2
Harpactocrates globifer;682999;9;11;6
Harpactocrates gredensis;683000;7;7;4
Harpactocrates gurdus;683004;5;6;1
Harpactocrates intermedius;473698;11;11;1
Harpactocrates meridionalis;683005;3;3;1
Harpactocrates radulifer;32768;6;9;3
Harpactocrates ravastellus;683006;142;142;12
Holissus unciger;666209;1;2;1
Hygrocrates lycaoniae;666210;1;2;1
Kaemis aeruginosus;949693;1;2;1
Mesostalita kratochvili;830923;1;2;1
Mesostalita nocturna;830924;1;2;1
Minotauria attemsi;831823;0;2;0
Parachtes andreinii;666218;1;2;1
Parachtes deminutus;666217;2;4;2
Parachtes ignavus;666211;2;3;1
Parachtes limbarae;666212;4;7;2
Parachtes loboi;666213;4;7;3
Parachtes riberai;836448;1;1;1
Parachtes romandiolae;666214;4;6;1
Parachtes siculus;666216;1;2;1
Parachtes teruelis;666215;9;14;3
Parachtes vernae;666219;1;2;1
Parastalita stygia;589600;3;6;1
Rhode aspinifera;840998;0;2;0
Rhode scutiventris;163932;4;11;1
Rhode stalitoides;841002;1;2;1
Sardostalita patrizii;841403;1;2;1
Stalagtia hercegovinensis;843528;1;1;1
Stalita hadzii;843533;3;4;1
Stalita pretneri;843535;2;3;1
Stalita taenaria;843536;3;5;2
Stalitella noseki;843538;1;2;1
Dasypoda albimana;695778;0;6;0
Dasypoda argentata;256624;2;10;0
Dasypoda suripes;407699;1;1;1
Dasypoda cingulata;591727;7;8;1
Dasypoda crassicornis;272600;5;7;1
Dasypoda dusmeti;591728;6;6;1
Dasypoda hirtipes;214107;101;123;7
Dasypoda altercator;191446;0;1;0
Dasypoda morawitzi;879095;25;58;1
Dasypoda morotei;695791;8;10;2
Dasypoda pyrotrichia;695795;6;7;1
Dasypoda visnaga;695804;4;6;1
Macropis europaea;191449;35;40;1
Macropis frivaldszkyi;271732;1;1;1
Macropis fulvipes;214287;19;24;3
Melitta aegyptiaca;695717;1;2;0
Melitta dimidiata;265262;1;14;1
Melitta leporina;214285;58;90;1
Melitta melanura;695738;1;2;1
Melitta nigricans;265263;32;45;1
Melitta tricincta;214286;23;32;1
Eurhamphaea vexilligera;1132884;7;12;0
Deladenus siricidicola;106051;125;506;1
Haplotaxis gordioides;923627;9;9;2
Delphinapterus leucas;9996;14;16;2
Delphinus delphis;88950;37;50;1
Delphinus capensis;211503;9;10;1
Globicephala melas;302654;13;25;2
Grampus griseus;88952;20;28;1
Lagenorhynchus acutus;16260;8;8;1
Lagenorhynchus albirostris;29233;9;9;1
Orcinus orca;88943;171;178;1
Stenella coeruleoalba;88953;22;28;1
Stenella frontalis;53191;24;24;1
Steno bredanensis;83185;12;13;1
Tursiops truncatus;81876;138;164;4
Dendrocopos leucotos;52576;89;91;3
Dendrocopos major;52577;84;91;2
Dendrocopos syriacus;115457;4;5;1
Dendrocoptes medius;809076;18;18;2
Dendrocopos medius;52578;0;2;0
Dryobates minor;858780;14;17;1
Dryocopus martius;52573;29;30;1
Jynx torquilla;25365;37;49;1
Picoides tridactylus;10340;13;15;1
Picus canus;25356;35;39;2
Picus viridis;52574;65;69;2
Sphyrapicus varius;17543;20;36;2
Dendrocygna bicolor;10088;4;12;1
Dendrodoris grandiflora;361889;11;12;2
Dendrodoris herytra;361890;1;3;1
Dendrodoris limbata;1127953;5;5;3
Dendrodoris nigra;85124;26;32;3
Doriopsilla areolata;32979;11;14;2
Doriopsilla pelseneeri;902438;4;4;1
Dendrogyra cylindrus;29851;3;3;1
Dichocoenia stokesii;754020;4;5;0
Dichocoenia stokesi;29853;3;3;1
Meandrina danae;754026;2;3;0
Meandrina jacksoni;754027;1;1;0
Meandrina meandrites;29856;8;11;2
Dendronotus elegans;999398;12;12;1
Dendronotus niveus;717649;12;12;1
Dendronotus europaeus;902440;15;16;1
Dendronotus frondosus;32980;119;140;7
Dendronotus kalikal;717647;13;13;1
Dendronotus lacteus;507552;49;54;1
Dendronotus robustus;266292;14;15;2
Dendronotus velifer;902442;7;7;1
Dendronotus yrjargul;999397;9;11;2
Dendropoma petraeum;211759;128;128;12
Vermetus triquetrus;265635;1;6;1
Dentitheca dendritica;753988;8;10;2
Monotheca margaretta;390487;0;3;0
Monotheca obliqua;390486;0;4;0
Nemertesia antennina;390475;3;18;2
Nemertesia irregularis;593629;0;4;0
Nemertesia belini;390473;0;2;0
Nemertesia norvegica;390472;1;5;0
Nemertesia ramosa;390470;4;19;2
Nemertesia ventriculiformis;390469;0;7;0
Plumularia floridana;942377;4;4;4
Plumularia alicia;593616;0;1;0
Plumularia setacea;390484;37;79;19
Plumularia strictocarpa;653353;5;12;3
Deosergestes corniculum;606121;10;13;2
Eusergestes arcticus;512536;16;22;1
Sergestes atlanticus;973903;2;2;1
Sergestes henseni;89919;0;5;0
Sergia robusta;89949;15;28;1
Sergia tenuiremis;801277;17;18;1
Paratettix meridionalis;471450;23;32;1
Tetrix bipunctata;261073;29;38;2
Tetrix kraussi;675641;9;11;1
Tetrix bolivari;331360;57;66;1
Tetrix ceperoi;261084;43;54;1
Tetrix depressa;331420;18;20;2
Tetrix nodulosa;766711;2;2;1
Tetrix subulata;208618;47;126;4
Tetrix tenuicornis;261074;36;48;1
Tetrix transsylvanica;719160;1;2;1
Tetrix tuerki;261085;5;10;1
Tetrix undulata;208634;22;61;4
Uvarovitettix depressus;471448;0;2;0
Uvarovitettix nodulosus;1142192;0;1;0
Dericorys carthagonovae;925004;3;4;0
Derilambrus angulifrons;797902;4;4;1
Parthenopoides massena;541240;3;3;1
Spinolambrus macrochelos;343765;3;3;1
Dermanyssus apodis;506350;15;15;0
Dermanyssus carpathicus;199914;32;33;1
Dermanyssus hirundinis;211969;32;34;2
Dermanyssus gallinae;199915;1278;1569;7
Dermanyssus longipes;211970;11;11;1
Dermanyssus quintus;211971;1;1;0
Dermochelys coriacea;52060;24;33;1
Deroceras agreste;312072;28;32;7
Deroceras golcheri;391671;3;3;1
Deroceras invadens;650613;101;111;30
Deroceras laeve;106138;287;302;9
Deroceras panormitanum;104924;19;19;2
Deroceras reticulatum;104925;170;190;7
Deroceras rodnae;1140425;7;7;2
Deroceras sturanyi;856556;15;15;1
Deroceras turcicum;856588;2;3;0
Derodontus macularis;396021;3;3;1
Laricobius caucasicus;520778;1;1;1
Laricobius erichsonii;492367;12;17;1
Laricobius nigrinus;90127;459;463;2
Desmana moschata;124108;1;1;1
Galemys pyrenaicus;82997;2;2;1
Talpa europaea;26125;28;32;1
Talpa levantis;1144586;2;3;0
Desmanthus incrustans;656612;4;6;1
Paraturbanella dohrni;968549;0;2;0
Paraturbanella pallida;968042;1;3;1
Paraturbanella teissieri;968550;0;2;0
Turbanella ambronensis;506573;11;11;1
Turbanella bocqueti;506574;4;6;3
Turbanella cornuta;506575;50;53;7
Turbanella hyalina;506576;69;69;5
Turbanella lutheri;968044;1;3;1
Turbanella mustela;506572;6;6;1
Turbanella pilosum;939017;10;12;2
Desmodema polystictum;140691;8;9;1
Trachipterus arcticus;140636;10;10;2
Zu cristatus;30372;12;15;3
Desmometopa m-nigrum;983691;46;47;4
Desmometopa sordida;468329;126;131;2
Desmometopa varipalpis;540923;94;96;2
Leptometopa latipes;461916;42;47;3
Leptometopa niveipennis;976984;0;3;0
Leptometopa rufifrons;976983;13;19;1
Madiza glabra;468339;35;39;1
Madiza pachymera;957706;1;2;0
Milichia canariensis;1004101;10;10;1
Milichia ludens;499494;4;7;1
Milichiella lacteipennis;947793;199;200;1
Neophyllomyza acyglossa;468388;12;13;3
Paramyia hungarica;737240;0;1;0
Phyllomyza equitans;467500;35;38;2
Phyllomyza formicae;979216;0;2;0
Phyllomyza longipalpis;589087;1;1;1
Phyllomyza rubricornis;499497;7;7;3
Phyllomyza securicornis;467501;22;22;1
Phyllomyza silesiaca;979215;3;3;1
Deuterotinea casanella;271538;1;2;1
Eriocottis fuscanella;271546;9;10;1
Melaphe vestita;715977;1;1;1
Dexamine spiniventris;212375;9;9;2
Dexamine spinosa;347153;16;24;4
Dexamine thea;306757;24;26;1
Tritaeta gibbosa;991743;0;6;0
Diadocidia fissa;605592;2;3;1
Diadocidia trispinosa;605593;8;9;2
Diadocidia valida;545147;11;17;2
Diadocidia ferruginosa;296246;56;58;1
Diadocidia spinosula;650639;43;44;1
Heterotricha takkae;922038;2;2;1
Diadumene cincta;737703;0;7;0
Diadumene lineata;280933;22;47;1
Diaixis hibernica;656614;3;4;3
Diaphana glacialis;665569;0;1;0
Diaphana globosa;599300;5;7;2
Diaphana hiemalis;599296;4;5;1
Diaphana lactea;599297;4;6;1
Diaphana makarovi;599301;0;1;0
Diaphana minuta;495474;7;11;4
Diaphanosoma brachyurum;51864;81;85;3
Diaphanosoma mongolianum;500215;49;49;1
Latona setifera;51863;0;8;0
Latonopsis australis;52825;37;41;1
Limnosida frontosa;746784;1;4;0
Penilia avirostris;103353;40;65;1
Sida crystallina;15713;137;158;8
Diaphorodoris luteocincta;266300;33;42;2
Diaphorodoris papillata;717651;2;2;1
Simenchelys parasitica;72907;32;36;1
Synaphobranchus affinis;59401;66;75;2
Synaphobranchus kaupii;29223;103;106;3
Rhopalaea abdominalis;714195;6;8;0
Trichocera antennata;1057026;5;5;1
Trichocera forcipula;968414;4;4;1
Trichocera inexplorata;968415;3;4;1
Trichocera lutea;470916;19;19;1
Trichocera recondita;997742;16;16;1
Trichocera sibirica;968416;3;3;1
Trichocera altipons;1067328;6;6;1
Trichocera annulata;640104;194;196;3
Trichocera hiemalis;374044;242;247;1
Trichocera implicata;1067324;7;7;2
Trichocera maculipennis;374045;70;74;3
Trichocera major;374046;18;19;1
Trichocera parva;997743;6;7;1
Trichocera regelationis;374047;180;186;1
Trichocera rufescens;786856;23;23;1
Trichocera saltator;374048;105;108;1
Trichocera sparsa;1067327;26;30;1
Trichocera columbiana;479180;71;73;1
Trichocera dahlae;971194;16;16;1
Trichocera rufulenta;786863;50;50;3
Heteroonops spinimanus;530448;31;35;4
Oonopinus ionicus;834798;0;1;0
Oonops domesticus;834835;0;2;0
Oonops procerus;834856;0;2;0
Oonops pulcher;809475;3;5;0
Orchestina setosa;835244;0;1;0
Triaeris stenaspis;298805;4;4;1
Zalieutes mcgintyi;316849;7;8;1
Dicellophilus carniolensis;561038;11;15;1
Tygarrup javanicus;1021583;2;3;0
Dicentrarchus labrax;77461;90;131;3
Oxynaspis celata;652885;3;3;1
Dichogaster affinis;183704;11;12;5
Dichogaster bolaui;183703;77;89;11
Dichogaster modiglianii;361856;18;22;4
Dichogaster saliens;127265;63;67;3
Dicranocephalus agilis;790924;15;16;1
Dicranocephalus albipes;790925;4;5;1
Dicranocephalus medius;380499;9;10;1
Dicranota bimaculata;392074;28;33;1
Dicranota guerini;313494;103;105;4
Dicranota claripennis;1140739;9;19;1
Dicranota lucidipennis;264804;112;132;9
Dicranota auripontium;392075;7;9;4
Dicranota brevicornis;392076;14;15;2
Dicranota consimilis;392089;1;1;1
Dicranota flammatra;392077;21;21;2
Dicranota gracilipes;392078;49;55;3
Dicranota landrocki;392079;5;5;1
Dicranota mikiana;392083;6;6;1
Dicranota pallens;392084;5;5;1
Dicranota pavida;447293;20;28;2
Dicranota robusta;454766;6;7;1
Dicranota simulans;392086;4;5;1
Dicranota subflammatra;392087;15;17;2
Dicranota subtilis;392088;16;23;2
Dicranota exclusa;451247;2;4;1
Dicranota martynovski;392080;3;3;1
Pedicia occulta;264806;23;106;3
Pedicia apusenica;264807;17;23;2
Pedicia littoralis;264808;31;32;5
Pedicia lobifera;264809;9;9;1
Pedicia nielseni;264810;9;11;2
Pedicia riedeli;264811;8;8;2
Pedicia spinifera;593241;6;8;0
Pedicia staryi;392090;17;17;1
Pedicia straminea;264813;49;56;4
Pedicia zangheriana;593242;0;2;0
Pedicia zernyi;264814;32;35;5
Pedicia rivosa;264815;133;185;4
Tricyphona alticola;392092;23;28;2
Tricyphona immaculata;264824;72;80;1
Tricyphona livida;392062;13;15;3
Tricyphona schummeli;392063;7;7;2
Tricyphona unicolor;392064;6;7;1
Tricyphona alpigena;392091;6;6;1
Ula bolitophila;392065;13;13;1
Ula kiushiuensis;451220;4;5;1
Ula mixta;392066;12;13;1
Ula mollissima;392067;9;10;1
Ula sylvatica;392068;164;165;1
Haplorchis pumilio;906388;0;6;0
Dictyocaulus capreolus;896608;18;18;1
Dictyocaulus viviparus;171721;13;26;2
Didemnum albidum;247195;6;12;4
Polysyncraton amethysteum;992233;0;12;0
Didemnum fulgens;648635;2;2;2
Didemnum maculosum;785318;5;11;4
Didemnum vexillum;247193;179;245;5
Diplosoma listerianum;406736;195;249;10
Diplosoma migrans;406735;0;11;0
Diplosoma spongiforme;28470;4;5;4
Lissoclinum japonicum;785322;1;1;0
Lissoclinum perforatum;785323;8;9;2
Lissoclinum weigelei;1152031;7;8;1
Polysyncraton lacazei;28456;1;1;1
Trididemnum cereum;488224;7;7;1
Trididemnum cyanophorum;648648;4;5;2
Trididemnum solidum;667485;3;5;1
Diestrammena asynamora;733443;4;6;2
Dolichopoda aegilion;80613;2;2;0
Dolichopoda annae;201463;6;7;1
Dolichopoda araneiformis;152675;4;5;1
Dolichopoda azami;751870;26;27;0
Dolichopoda baccettii;82722;4;4;0
Dolichopoda bolivari;212025;2;2;0
Dolichopoda bormansi;81362;7;9;0
Dolichopoda capreensis;80614;3;3;0
Dolichopoda cassagnaui;152667;3;4;0
Dolichopoda cyrnensis;80615;4;4;0
Dolichopoda dalensi;152671;1;1;0
Dolichopoda gasparoi;152681;2;2;0
Dolichopoda geniculata;79291;16;18;2
Dolichopoda giachinoi;152679;2;2;1
Dolichopoda graeca;152678;1;2;0
Dolichopoda hussoni;152668;5;6;0
Dolichopoda insignis;152658;1;2;0
Dolichopoda ithakii;152682;2;2;0
Dolichopoda kiriakii;152677;2;3;0
Dolichopoda laetitiae;79290;11;12;1
Dolichopoda ligustica;79289;11;11;0
Dolichopoda linderi;79288;7;7;1
Dolichopoda makrykapa;152665;2;3;0
Dolichopoda matsakisi;152673;3;8;0
Dolichopoda muceddai;79293;2;3;0
Dolichopoda naxia;201454;4;5;1
Dolichopoda palpata;82034;4;5;0
Dolichopoda paraskevi;152669;4;4;1
Dolichopoda patrizii;201462;3;3;1
Dolichopoda pavesii;152680;2;3;0
Dolichopoda petrochilosi;152659;3;4;0
Dolichopoda remyi;81363;5;5;1
Dolichopoda schiavazzii;79294;16;17;0
Dolichopoda steriotisi;152676;2;3;0
Dolichopoda thasosensis;152674;2;2;0
Dolichopoda unicolor;152664;4;5;0
Dolichopoda vandeli;152666;3;4;0
Tachycines asynamorous;493492;1;8;1
Tachycines asynamorus;1052900;10;13;1
Troglophilus andreinii;793527;2;2;1
Troglophilus brevicauda;793530;3;3;3
Troglophilus cavicola;80618;8;14;2
Troglophilus lagoi;793532;1;1;1
Troglophilus lazaropolensis;793528;1;1;1
Troglophilus marinae;925299;0;1;0
Troglophilus neglectus;200450;24;53;3
Troglophilus ovuliformis;793529;3;3;1
Troglophilus serbicus;296662;0;2;0
Troglophilus spinulosus;793533;5;5;2
Dignathodon microcephalus;650665;1;2;1
Henia brevis;561032;2;4;1
Henia illyrica;275418;7;10;2
Henia vesuviana;376058;19;25;4
Dilar corsicus;784248;0;2;0
Dilar meridionalis;883228;4;4;2
Dilar parthenopaeus;784249;0;2;0
Dilar saldubensis;883234;1;1;1
Dilar turcicus;857100;2;5;0
Icerya purchasi;248013;38;60;1
Icerya seychellarum;299455;28;36;1
Marchalina hellenica;522004;1;1;1
